loc,normalised,locale,route_family,lastmod,status,final_url,redirect_hops,duration_ms,content_type,x_robots,meta_robots,canonical,title_sample,hreflang_count,soft404_heuristic,syncing_heuristic,tbd_tokens,live_tokens,error
https://goalcurrent.live/,https://goalcurrent.live/,en,static,2026-07-22T21:21:44.931Z,200,https://goalcurrent.live/,0,610.4,text/html,,,https://goalcurrent.live,"GoalCurrent.live | Live Football Scores, Fixtures and News",10,True,True,4,5,
https://goalcurrent.live/about,https://goalcurrent.live/about,en,static,2026-07-22T21:21:44.931Z,200,https://goalcurrent.live/about,0,435.5,text/html,,,https://goalcurrent.live/about,About Us - GoalCurrent.live,10,True,True,4,5,
https://goalcurrent.live/affiliate-disclosure,https://goalcurrent.live/affiliate-disclosure,en,static,2026-07-22T21:21:44.931Z,200,https://goalcurrent.live/affiliate-disclosure,0,529.5,text/html,,,https://goalcurrent.live/affiliate-disclosure,Affiliate Disclosure - GoalCurrent.live,10,True,True,4,5,
https://goalcurrent.live/ar,https://goalcurrent.live/ar,ar,static,2026-07-22T21:21:44.931Z,200,https://goalcurrent.live/ar,0,527.8,text/html,,,https://goalcurrent.live,"GoalCurrent.live | Live Football Scores, Fixtures and News",10,True,False,1,3,
https://goalcurrent.live/ar/about,https://goalcurrent.live/ar/about,ar,static,2026-07-22T21:21:44.931Z,200,https://goalcurrent.live/ar/about,0,527.4,text/html,,,https://goalcurrent.live/about,About Us - GoalCurrent.live,10,True,False,1,3,
https://goalcurrent.live/ar/affiliate-disclosure,https://goalcurrent.live/ar/affiliate-disclosure,ar,static,2026-07-22T21:21:44.931Z,200,https://goalcurrent.live/ar/affiliate-disclosure,0,319.8,text/html,,,https://goalcurrent.live/affiliate-disclosure,Affiliate Disclosure - GoalCurrent.live,10,True,False,1,3,
https://goalcurrent.live/ar/articles,https://goalcurrent.live/ar/articles,ar,static,2026-07-22T21:21:44.931Z,200,https://goalcurrent.live/ar/articles,0,610.0,text/html,,,https://goalcurrent.live/articles,Football Articles &amp; Analysis - GoalCurrent.live,10,False,False,0,0,
https://goalcurrent.live/ar/articles/alireza-beiranvand-iran-world-cup-hero,https://goalcurrent.live/ar/articles/alireza-beiranvand-iran-world-cup-hero,ar,static,2026-06-22T00:00:00.000Z,200,https://goalcurrent.live/ar/articles/alireza-beiranvand-iran-world-cup-hero,0,805.6,text/html,,,https://goalcurrent.live/articles/alireza-beiranvand-iran-world-cup-hero,Who Is Alireza Beiranvand? The Story Behind Iran&#x27;s World Cup Hero,10,True,False,1,3,
https://goalcurrent.live/ar/articles/champions-league-2025-26-review,https://goalcurrent.live/ar/articles/champions-league-2025-26-review,ar,static,2026-06-01T00:00:00.000Z,200,https://goalcurrent.live/ar/articles/champions-league-2025-26-review,0,712.0,text/html,,,https://goalcurrent.live/articles/champions-league-2025-26-review,Champions League 2025/26 | Complete Season Review,10,True,False,1,3,
https://goalcurrent.live/ar/articles/champions-league-new-rules,https://goalcurrent.live/ar/articles/champions-league-new-rules,ar,static,2026-06-23T00:00:00.000Z,200,https://goalcurrent.live/ar/articles/champions-league-new-rules,0,366.3,text/html,,,https://goalcurrent.live/articles/champions-league-new-rules,The New Champions League | Everything You Need to Know,10,True,False,1,3,
https://goalcurrent.live/ar/articles/england-6-4-france-third-place-recap,https://goalcurrent.live/ar/articles/england-6-4-france-third-place-recap,ar,static,2026-07-18T00:00:00.000Z,200,https://goalcurrent.live/ar/articles/england-6-4-france-third-place-recap,0,557.1,text/html,,,https://goalcurrent.live/articles/england-6-4-france-third-place-recap,England 6-4 France: A Third-Place Thriller That Proved the Tournament&#x27;s Best Was Yet to Come,10,True,False,1,3,
https://goalcurrent.live/ar/articles/england-advance-to-face-mexico-round-of-16,https://goalcurrent.live/ar/articles/england-advance-to-face-mexico-round-of-16,ar,static,2026-07-02T00:00:00.000Z,200,https://goalcurrent.live/ar/articles/england-advance-to-face-mexico-round-of-16,0,370.5,text/html,,,https://goalcurrent.live/articles/england-advance-to-face-mexico-round-of-16,England Beat DR Congo and Will Face Mexico in the Round of 16 at the Azteca,10,True,False,1,3,
https://goalcurrent.live/ar/articles/england-argentina-world-cup-semifinal-analysis,https://goalcurrent.live/ar/articles/england-argentina-world-cup-semifinal-analysis,ar,static,2026-07-16T00:00:00.000Z,200,https://goalcurrent.live/ar/articles/england-argentina-world-cup-semifinal-analysis,0,468.2,text/html,,,https://goalcurrent.live/articles/england-argentina-world-cup-semifinal-analysis,England 1-2 Argentina: How the Three Lions&#x27; World Cup Dream Died in Atlanta,10,True,False,1,3,
https://goalcurrent.live/ar/articles/england-france-third-place-preview,https://goalcurrent.live/ar/articles/england-france-third-place-preview,ar,static,2026-07-18T00:00:00.000Z,200,https://goalcurrent.live/ar/articles/england-france-third-place-preview,0,368.0,text/html,,,https://goalcurrent.live/articles/england-france-third-place-preview,"England vs France: The World Cup Nobody Wanted, But Somebody Has to Win",10,True,False,1,3,
https://goalcurrent.live/ar/articles/england-world-cup-2026,https://goalcurrent.live/ar/articles/england-world-cup-2026,ar,static,2026-06-05T00:00:00.000Z,200,https://goalcurrent.live/ar/articles/england-world-cup-2026,0,209.8,text/html,,,https://goalcurrent.live/articles/england-world-cup-2026,England at World Cup 2026 | Can the Lions Finally Win It?,10,True,False,1,3,
https://goalcurrent.live/ar/articles/fifa-world-cup-2026-head-to-head-rule-early-elimination,https://goalcurrent.live/ar/articles/fifa-world-cup-2026-head-to-head-rule-early-elimination,ar,static,2026-06-25T00:00:00.000Z,200,https://goalcurrent.live/ar/articles/fifa-world-cup-2026-head-to-head-rule-early-elimination,0,369.4,text/html,,,https://goalcurrent.live/articles/fifa-world-cup-2026-head-to-head-rule-early-elimination,FIFA Head-to-Head Rule Explained | World Cup 2026 Analysis,10,True,False,1,2,
https://goalcurrent.live/ar/articles/football-and-peace,https://goalcurrent.live/ar/articles/football-and-peace,ar,static,2026-06-23T00:00:00.000Z,200,https://goalcurrent.live/ar/articles/football-and-peace,0,540.1,text/html,,,https://goalcurrent.live/articles/football-and-peace,When the Final Whistle Becomes a Ceasefire | Football as a Force for Peace,10,True,False,1,3,
https://goalcurrent.live/ar/articles/football-as-an-industry,https://goalcurrent.live/ar/articles/football-as-an-industry,ar,static,2026-06-23T00:00:00.000Z,200,https://goalcurrent.live/ar/articles/football-as-an-industry,0,539.0,text/html,,,https://goalcurrent.live/articles/football-as-an-industry,The Machine Behind the Magic | How Football Became the World&#x27;s Biggest Industry,10,True,False,1,3,
https://goalcurrent.live/ar/articles/football-in-developing-countries,https://goalcurrent.live/ar/articles/football-in-developing-countries,ar,static,2026-06-23T00:00:00.000Z,200,https://goalcurrent.live/ar/articles/football-in-developing-countries,0,343.2,text/html,,,https://goalcurrent.live/articles/football-in-developing-countries,The Beautiful Game in Difficult Places | Football&#x27;s Power in the Developing World,10,True,False,1,3,
https://goalcurrent.live/ar/articles/football-inspiring-canadas-next-generation,https://goalcurrent.live/ar/articles/football-inspiring-canadas-next-generation,ar,static,2026-06-16T00:00:00.000Z,200,https://goalcurrent.live/ar/articles/football-inspiring-canadas-next-generation,0,171.9,text/html,,,https://goalcurrent.live/articles/football-inspiring-canadas-next-generation,Football Is Inspiring Canada&#x27;s Next Generation,10,True,False,1,2,
https://goalcurrent.live/ar/articles/football-world-cup-history,https://goalcurrent.live/ar/articles/football-world-cup-history,ar,static,2026-06-07T00:00:00.000Z,200,https://goalcurrent.live/ar/articles/football-world-cup-history,0,626.9,text/html,,,https://goalcurrent.live/articles/football-world-cup-history,FIFA World Cup History | Every Winner From 1930 to 2022,10,True,False,1,3,
https://goalcurrent.live/ar/articles/premier-league-2025-26-season-review,https://goalcurrent.live/ar/articles/premier-league-2025-26-season-review,ar,static,2026-05-25T00:00:00.000Z,200,https://goalcurrent.live/ar/articles/premier-league-2025-26-season-review,0,1132.5,text/html,,,https://goalcurrent.live/articles/premier-league-2025-26-season-review,Premier League 2025/26 | Season Review: Arsenal Champions,10,True,False,1,3,
https://goalcurrent.live/ar/articles/premier-league-2026-27-august-countdown,https://goalcurrent.live/ar/articles/premier-league-2026-27-august-countdown,ar,static,2026-07-01T00:00:00.000Z,200,https://goalcurrent.live/ar/articles/premier-league-2026-27-august-countdown,0,627.4,text/html,,,https://goalcurrent.live/articles/premier-league-2026-27-august-countdown,Six Weeks to Kick-Off | Premier League 2026/27 Countdown While the World Cup Roars On,10,True,False,1,3,
https://goalcurrent.live/ar/articles/premier-league-2026-27-new-season,https://goalcurrent.live/ar/articles/premier-league-2026-27-new-season,ar,static,2026-06-28T00:00:00.000Z,200,https://goalcurrent.live/ar/articles/premier-league-2026-27-new-season,0,591.6,text/html,,,https://goalcurrent.live/articles/premier-league-2026-27-new-season,The New Season Starts Now | Premier League 2026/27 Preview After the World Cup,10,True,False,1,3,
https://goalcurrent.live/ar/articles/premier-league-2026-27-preview,https://goalcurrent.live/ar/articles/premier-league-2026-27-preview,ar,static,2026-06-08T00:00:00.000Z,200,https://goalcurrent.live/ar/articles/premier-league-2026-27-preview,0,103.7,text/html,,,https://goalcurrent.live/articles/premier-league-2026-27-preview,Premier League 2026/27 | Season Preview and Title Predictions,10,True,False,1,3,
https://goalcurrent.live/ar/articles/psg-vs-arsenal-ucl-final-2026,https://goalcurrent.live/ar/articles/psg-vs-arsenal-ucl-final-2026,ar,static,2026-05-30T00:00:00.000Z,200,https://goalcurrent.live/ar/articles/psg-vs-arsenal-ucl-final-2026,0,111.0,text/html,,,https://goalcurrent.live/articles/psg-vs-arsenal-ucl-final-2026,PSG vs Arsenal | 2026 Champions League Final Report,10,True,False,1,3,
https://goalcurrent.live/ar/articles/spain-world-cup-2026-champion-masterclass,https://goalcurrent.live/ar/articles/spain-world-cup-2026-champion-masterclass,ar,static,2026-07-19T00:00:00.000Z,200,https://goalcurrent.live/ar/articles/spain-world-cup-2026-champion-masterclass,0,109.7,text/html,,,https://goalcurrent.live/articles/spain-world-cup-2026-champion-masterclass,Spain&#x27;s Masterclass: How the Spanish Dominated to Reclaim the World Cup,10,True,False,1,3,
https://goalcurrent.live/ar/articles/top-scorers-world-cup-2026,https://goalcurrent.live/ar/articles/top-scorers-world-cup-2026,ar,static,2026-06-12T00:00:00.000Z,200,https://goalcurrent.live/ar/articles/top-scorers-world-cup-2026,0,114.5,text/html,,,https://goalcurrent.live/articles/top-scorers-world-cup-2026,World Cup 2026 Golden Boot Race | Top Scorers and Stats,10,True,False,1,3,
https://goalcurrent.live/ar/articles/world-cup-2026-complete-guide,https://goalcurrent.live/ar/articles/world-cup-2026-complete-guide,ar,static,2026-06-01T00:00:00.000Z,200,https://goalcurrent.live/ar/articles/world-cup-2026-complete-guide,0,259.2,text/html,,,https://goalcurrent.live/articles/world-cup-2026-complete-guide,FIFA World Cup 2026 | The Complete Fan Guide,10,True,False,1,3,
https://goalcurrent.live/ar/articles/world-cup-2026-group-stage-guide,https://goalcurrent.live/ar/articles/world-cup-2026-group-stage-guide,ar,static,2026-06-10T00:00:00.000Z,200,https://goalcurrent.live/ar/articles/world-cup-2026-group-stage-guide,0,121.8,text/html,,,https://goalcurrent.live/articles/world-cup-2026-group-stage-guide,World Cup 2026 Group Stage | All 12 Groups Explained,10,True,False,1,3,
https://goalcurrent.live/ar/articles/world-cup-2026-july-1-recap,https://goalcurrent.live/ar/articles/world-cup-2026-july-1-recap,ar,static,2026-07-02T00:00:00.000Z,200,https://goalcurrent.live/ar/articles/world-cup-2026-july-1-recap,0,115.1,text/html,,,https://goalcurrent.live/articles/world-cup-2026-july-1-recap,"England Cruise, USA Survive, Belgium Edge Senegal | World Cup 2026 Matchday Recap, 1 July",10,True,False,1,3,
https://goalcurrent.live/ar/articles/world-cup-2026-july-3-recap,https://goalcurrent.live/ar/articles/world-cup-2026-july-3-recap,ar,static,2026-07-03T00:00:00.000Z,200,https://goalcurrent.live/ar/articles/world-cup-2026-july-3-recap,0,116.2,text/html,,,https://goalcurrent.live/articles/world-cup-2026-july-3-recap,"Round of 32 Done, Round of 16 Underway | World Cup 2026 Recap &amp; Golden Boot Predictions, 3 July",10,True,False,1,3,
https://goalcurrent.live/ar/articles/world-cup-2026-june-22-recap,https://goalcurrent.live/ar/articles/world-cup-2026-june-22-recap,ar,static,2026-06-23T00:00:00.000Z,200,https://goalcurrent.live/ar/articles/world-cup-2026-june-22-recap,0,106.1,text/html,,,https://goalcurrent.live/articles/world-cup-2026-june-22-recap,"A Day of Giants | World Cup 2026 Matchday Recap, June 22",10,True,False,1,3,
https://goalcurrent.live/ar/articles/world-cup-2026-june-23-recap,https://goalcurrent.live/ar/articles/world-cup-2026-june-23-recap,ar,static,2026-06-24T00:00:00.000Z,200,https://goalcurrent.live/ar/articles/world-cup-2026-june-23-recap,0,115.6,text/html,,,https://goalcurrent.live/articles/world-cup-2026-june-23-recap,"Norway Edge Senegal, Portugal Fire Five | World Cup 2026 Matchday Recap, 23 June",10,True,False,1,3,
https://goalcurrent.live/ar/articles/world-cup-2026-june-27-group-stage-finale,https://goalcurrent.live/ar/articles/world-cup-2026-june-27-group-stage-finale,ar,static,2026-06-28T00:00:00.000Z,200,https://goalcurrent.live/ar/articles/world-cup-2026-june-27-group-stage-finale,0,125.6,text/html,,,https://goalcurrent.live/articles/world-cup-2026-june-27-group-stage-finale,"Messi, Kane and Cabo Verde | The Stories That Closed the World Cup 2026 Group Stage",10,True,False,1,3,
https://goalcurrent.live/ar/articles/world-cup-2026-june-27-recap,https://goalcurrent.live/ar/articles/world-cup-2026-june-27-recap,ar,static,2026-06-28T00:00:00.000Z,200,https://goalcurrent.live/ar/articles/world-cup-2026-june-27-recap,0,117.2,text/html,,,https://goalcurrent.live/articles/world-cup-2026-june-27-recap,"Belgium Rout New Zealand, England Top Panama | World Cup 2026 Matchday Recap, 27 June",10,True,False,1,3,
https://goalcurrent.live/ar/articles/world-cup-2026-june-30-recap,https://goalcurrent.live/ar/articles/world-cup-2026-june-30-recap,ar,static,2026-07-01T00:00:00.000Z,200,https://goalcurrent.live/ar/articles/world-cup-2026-june-30-recap,0,109.2,text/html,,,https://goalcurrent.live/articles/world-cup-2026-june-30-recap,"France Cruise, Norway Survive on Pens, Mexico Roar at the Azteca | World Cup 2026 Matchday Recap, 30 June",10,True,False,1,3,
https://goalcurrent.live/ar/articles/world-cup-2026-teams-already-out,https://goalcurrent.live/ar/articles/world-cup-2026-teams-already-out,ar,static,2026-06-28T00:00:00.000Z,200,https://goalcurrent.live/ar/articles/world-cup-2026-teams-already-out,0,127.9,text/html,,,https://goalcurrent.live/articles/world-cup-2026-teams-already-out,Gone Before the Final Whistle | The World Cup 2026 Teams Already Out,10,True,False,1,3,
https://goalcurrent.live/ar/articles/world-cup-2026-venues-guide,https://goalcurrent.live/ar/articles/world-cup-2026-venues-guide,ar,static,2026-06-03T00:00:00.000Z,200,https://goalcurrent.live/ar/articles/world-cup-2026-venues-guide,0,115.1,text/html,,,https://goalcurrent.live/articles/world-cup-2026-venues-guide,World Cup 2026 Venues | Guide to All 16 Stadiums,10,True,False,1,3,
https://goalcurrent.live/ar/contact,https://goalcurrent.live/ar/contact,ar,static,2026-07-22T21:21:44.931Z,200,https://goalcurrent.live/ar/contact,0,240.7,text/html,,,https://goalcurrent.live/contact,Contact Us - GoalCurrent.live,10,True,False,1,3,
https://goalcurrent.live/ar/cookies,https://goalcurrent.live/ar/cookies,ar,static,2026-07-22T21:21:44.931Z,200,https://goalcurrent.live/ar/cookies,0,128.4,text/html,,,https://goalcurrent.live/cookies,Cookie Policy - GoalCurrent.live,10,True,False,1,3,
https://goalcurrent.live/ar/favourites,https://goalcurrent.live/ar/favourites,ar,static,2026-07-22T21:21:44.931Z,200,https://goalcurrent.live/ar/favourites,0,133.1,text/html,,,https://goalcurrent.live/favourites,Favourites - GoalCurrent.live,10,True,False,1,3,
https://goalcurrent.live/ar/live,https://goalcurrent.live/ar/live,ar,static,2026-07-22T21:21:44.931Z,200,https://goalcurrent.live/ar/live,0,338.6,text/html,,,https://goalcurrent.live/live,Live Scores - GoalCurrent.live,10,False,False,0,0,
https://goalcurrent.live/ar/match/fixture-001,https://goalcurrent.live/ar/match/fixture-001,ar,static,2026-06-11T19:00:00.000Z,200,https://goalcurrent.live/ar/match/fixture-001,0,1133.7,text/html,,,https://goalcurrent.live/match/fixture-001,Mexico vs South Africa - GoalCurrent.live,10,True,False,1,3,
https://goalcurrent.live/ar/match/fixture-002,https://goalcurrent.live/ar/match/fixture-002,ar,static,2026-06-12T02:00:00.000Z,200,https://goalcurrent.live/ar/match/fixture-002,0,1205.5,text/html,,,https://goalcurrent.live/match/fixture-002,Korea Republic vs Czechia - GoalCurrent.live,10,True,False,1,3,
https://goalcurrent.live/ar/match/fixture-003,https://goalcurrent.live/ar/match/fixture-003,ar,static,2026-06-12T19:00:00.000Z,200,https://goalcurrent.live/ar/match/fixture-003,0,113.7,text/html,,,https://goalcurrent.live/match/fixture-003,Canada vs Bosnia and Herzegovina - GoalCurrent.live,10,True,False,1,3,
https://goalcurrent.live/ar/match/fixture-004,https://goalcurrent.live/ar/match/fixture-004,ar,static,2026-06-13T01:00:00.000Z,200,https://goalcurrent.live/ar/match/fixture-004,0,108.5,text/html,,,https://goalcurrent.live/match/fixture-004,USA vs Paraguay - GoalCurrent.live,10,True,False,1,3,
https://goalcurrent.live/ar/match/fixture-005,https://goalcurrent.live/ar/match/fixture-005,ar,static,2026-06-13T19:00:00.000Z,200,https://goalcurrent.live/ar/match/fixture-005,0,98.4,text/html,,,https://goalcurrent.live/match/fixture-005,Qatar vs Switzerland - GoalCurrent.live,10,True,False,1,3,
https://goalcurrent.live/ar/match/fixture-006,https://goalcurrent.live/ar/match/fixture-006,ar,static,2026-06-13T22:00:00.000Z,200,https://goalcurrent.live/ar/match/fixture-006,0,112.1,text/html,,,https://goalcurrent.live/match/fixture-006,Brazil vs Morocco - GoalCurrent.live,10,True,False,1,3,
https://goalcurrent.live/ar/match/fixture-007,https://goalcurrent.live/ar/match/fixture-007,ar,static,2026-06-14T01:00:00.000Z,200,https://goalcurrent.live/ar/match/fixture-007,0,113.5,text/html,,,https://goalcurrent.live/match/fixture-007,Haiti vs Scotland - GoalCurrent.live,10,True,False,1,3,
https://goalcurrent.live/ar/match/fixture-008,https://goalcurrent.live/ar/match/fixture-008,ar,static,2026-06-14T04:00:00.000Z,200,https://goalcurrent.live/ar/match/fixture-008,0,112.2,text/html,,,https://goalcurrent.live/match/fixture-008,Australia vs Türkiye - GoalCurrent.live,10,True,False,1,3,
https://goalcurrent.live/ar/match/fixture-009,https://goalcurrent.live/ar/match/fixture-009,ar,static,2026-06-14T17:00:00.000Z,200,https://goalcurrent.live/ar/match/fixture-009,0,108.6,text/html,,,https://goalcurrent.live/match/fixture-009,Germany vs Curaçao - GoalCurrent.live,10,True,False,1,3,
https://goalcurrent.live/ar/match/fixture-010,https://goalcurrent.live/ar/match/fixture-010,ar,static,2026-06-14T20:00:00.000Z,200,https://goalcurrent.live/ar/match/fixture-010,0,103.1,text/html,,,https://goalcurrent.live/match/fixture-010,Netherlands vs Japan - GoalCurrent.live,10,True,False,1,3,
https://goalcurrent.live/ar/match/fixture-011,https://goalcurrent.live/ar/match/fixture-011,ar,static,2026-06-14T23:00:00.000Z,200,https://goalcurrent.live/ar/match/fixture-011,0,104.8,text/html,,,https://goalcurrent.live/match/fixture-011,Côte d&#x27;Ivoire vs Ecuador - GoalCurrent.live,10,True,False,1,3,
https://goalcurrent.live/ar/match/fixture-012,https://goalcurrent.live/ar/match/fixture-012,ar,static,2026-06-15T02:00:00.000Z,200,https://goalcurrent.live/ar/match/fixture-012,0,139.1,text/html,,,https://goalcurrent.live/match/fixture-012,Sweden vs Tunisia - GoalCurrent.live,10,True,False,1,3,
https://goalcurrent.live/ar/match/fixture-013,https://goalcurrent.live/ar/match/fixture-013,ar,static,2026-06-15T16:00:00.000Z,200,https://goalcurrent.live/ar/match/fixture-013,0,110.4,text/html,,,https://goalcurrent.live/match/fixture-013,Spain vs Cabo Verde - GoalCurrent.live,10,True,False,1,3,
https://goalcurrent.live/ar/match/fixture-014,https://goalcurrent.live/ar/match/fixture-014,ar,static,2026-06-15T19:00:00.000Z,200,https://goalcurrent.live/ar/match/fixture-014,0,116.6,text/html,,,https://goalcurrent.live/match/fixture-014,Belgium vs Egypt - GoalCurrent.live,10,True,False,1,3,
https://goalcurrent.live/ar/match/fixture-015,https://goalcurrent.live/ar/match/fixture-015,ar,static,2026-06-16T01:00:00.000Z,200,https://goalcurrent.live/ar/match/fixture-015,0,112.6,text/html,,,https://goalcurrent.live/match/fixture-015,IR Iran vs New Zealand - GoalCurrent.live,10,True,False,1,3,
https://goalcurrent.live/ar/match/fixture-016,https://goalcurrent.live/ar/match/fixture-016,ar,static,2026-06-15T22:00:00.000Z,200,https://goalcurrent.live/ar/match/fixture-016,0,99.2,text/html,,,https://goalcurrent.live/match/fixture-016,Saudi Arabia vs Uruguay - GoalCurrent.live,10,True,False,1,3,
https://goalcurrent.live/ar/match/fixture-017,https://goalcurrent.live/ar/match/fixture-017,ar,static,2026-06-16T19:00:00.000Z,200,https://goalcurrent.live/ar/match/fixture-017,0,116.7,text/html,,,https://goalcurrent.live/match/fixture-017,France vs Senegal - GoalCurrent.live,10,True,False,1,3,
https://goalcurrent.live/ar/match/fixture-018,https://goalcurrent.live/ar/match/fixture-018,ar,static,2026-06-16T22:00:00.000Z,200,https://goalcurrent.live/ar/match/fixture-018,0,101.3,text/html,,,https://goalcurrent.live/match/fixture-018,Iraq vs Norway - GoalCurrent.live,10,True,False,1,3,
https://goalcurrent.live/ar/match/fixture-019,https://goalcurrent.live/ar/match/fixture-019,ar,static,2026-06-17T01:00:00.000Z,200,https://goalcurrent.live/ar/match/fixture-019,0,117.7,text/html,,,https://goalcurrent.live/match/fixture-019,Argentina vs Algeria - GoalCurrent.live,10,True,False,1,3,
https://goalcurrent.live/ar/match/fixture-020,https://goalcurrent.live/ar/match/fixture-020,ar,static,2026-06-17T04:00:00.000Z,200,https://goalcurrent.live/ar/match/fixture-020,0,115.2,text/html,,,https://goalcurrent.live/match/fixture-020,Austria vs Jordan - GoalCurrent.live,10,True,False,1,3,
https://goalcurrent.live/ar/match/fixture-021,https://goalcurrent.live/ar/match/fixture-021,ar,static,2026-06-17T17:00:00.000Z,200,https://goalcurrent.live/ar/match/fixture-021,0,101.6,text/html,,,https://goalcurrent.live/match/fixture-021,Portugal vs Congo DR - GoalCurrent.live,10,True,False,1,3,
https://goalcurrent.live/ar/match/fixture-022,https://goalcurrent.live/ar/match/fixture-022,ar,static,2026-06-17T20:00:00.000Z,200,https://goalcurrent.live/ar/match/fixture-022,0,110.8,text/html,,,https://goalcurrent.live/match/fixture-022,England vs Croatia - GoalCurrent.live,10,True,False,1,3,
https://goalcurrent.live/ar/match/fixture-023,https://goalcurrent.live/ar/match/fixture-023,ar,static,2026-06-17T23:00:00.000Z,200,https://goalcurrent.live/ar/match/fixture-023,0,101.0,text/html,,,https://goalcurrent.live/match/fixture-023,Ghana vs Panama - GoalCurrent.live,10,True,False,1,3,
https://goalcurrent.live/ar/match/fixture-024,https://goalcurrent.live/ar/match/fixture-024,ar,static,2026-06-18T02:00:00.000Z,200,https://goalcurrent.live/ar/match/fixture-024,0,112.3,text/html,,,https://goalcurrent.live/match/fixture-024,Uzbekistan vs Colombia - GoalCurrent.live,10,True,False,1,3,
https://goalcurrent.live/ar/match/fixture-025,https://goalcurrent.live/ar/match/fixture-025,ar,static,2026-06-18T16:00:00.000Z,200,https://goalcurrent.live/ar/match/fixture-025,0,116.1,text/html,,,https://goalcurrent.live/match/fixture-025,Czechia vs South Africa - GoalCurrent.live,10,True,False,1,3,
https://goalcurrent.live/ar/match/fixture-026,https://goalcurrent.live/ar/match/fixture-026,ar,static,2026-06-18T19:00:00.000Z,200,https://goalcurrent.live/ar/match/fixture-026,0,101.1,text/html,,,https://goalcurrent.live/match/fixture-026,Switzerland vs Bosnia and Herzegovina - GoalCurrent.live,10,True,False,1,3,
https://goalcurrent.live/ar/match/fixture-027,https://goalcurrent.live/ar/match/fixture-027,ar,static,2026-06-18T22:00:00.000Z,200,https://goalcurrent.live/ar/match/fixture-027,0,102.1,text/html,,,https://goalcurrent.live/match/fixture-027,Canada vs Qatar - GoalCurrent.live,10,True,False,1,3,
https://goalcurrent.live/ar/match/fixture-028,https://goalcurrent.live/ar/match/fixture-028,ar,static,2026-06-19T01:00:00.000Z,200,https://goalcurrent.live/ar/match/fixture-028,0,113.9,text/html,,,https://goalcurrent.live/match/fixture-028,Mexico vs Korea Republic - GoalCurrent.live,10,True,False,1,3,
https://goalcurrent.live/ar/match/fixture-029,https://goalcurrent.live/ar/match/fixture-029,ar,static,2026-06-19T19:00:00.000Z,200,https://goalcurrent.live/ar/match/fixture-029,0,108.0,text/html,,,https://goalcurrent.live/match/fixture-029,USA vs Australia - GoalCurrent.live,10,True,False,1,3,
https://goalcurrent.live/ar/match/fixture-030,https://goalcurrent.live/ar/match/fixture-030,ar,static,2026-06-19T22:00:00.000Z,200,https://goalcurrent.live/ar/match/fixture-030,0,105.7,text/html,,,https://goalcurrent.live/match/fixture-030,Scotland vs Morocco - GoalCurrent.live,10,True,False,1,3,
https://goalcurrent.live/ar/match/fixture-031,https://goalcurrent.live/ar/match/fixture-031,ar,static,2026-06-20T00:30:00.000Z,200,https://goalcurrent.live/ar/match/fixture-031,0,102.4,text/html,,,https://goalcurrent.live/match/fixture-031,Brazil vs Haiti - GoalCurrent.live,10,True,False,1,3,
https://goalcurrent.live/ar/match/fixture-032,https://goalcurrent.live/ar/match/fixture-032,ar,static,2026-06-20T03:00:00.000Z,200,https://goalcurrent.live/ar/match/fixture-032,0,118.7,text/html,,,https://goalcurrent.live/match/fixture-032,Türkiye vs Paraguay - GoalCurrent.live,10,True,False,1,3,
https://goalcurrent.live/ar/match/fixture-033,https://goalcurrent.live/ar/match/fixture-033,ar,static,2026-06-20T17:00:00.000Z,200,https://goalcurrent.live/ar/match/fixture-033,0,134.2,text/html,,,https://goalcurrent.live/match/fixture-033,Netherlands vs Sweden - GoalCurrent.live,10,True,False,1,3,
https://goalcurrent.live/ar/match/fixture-034,https://goalcurrent.live/ar/match/fixture-034,ar,static,2026-06-20T20:00:00.000Z,200,https://goalcurrent.live/ar/match/fixture-034,0,101.6,text/html,,,https://goalcurrent.live/match/fixture-034,Germany vs Côte d&#x27;Ivoire - GoalCurrent.live,10,True,False,1,3,
https://goalcurrent.live/ar/match/fixture-035,https://goalcurrent.live/ar/match/fixture-035,ar,static,2026-06-21T00:00:00.000Z,200,https://goalcurrent.live/ar/match/fixture-035,0,101.4,text/html,,,https://goalcurrent.live/match/fixture-035,Ecuador vs Curaçao - GoalCurrent.live,10,True,False,1,3,
https://goalcurrent.live/ar/match/fixture-036,https://goalcurrent.live/ar/match/fixture-036,ar,static,2026-06-21T04:00:00.000Z,200,https://goalcurrent.live/ar/match/fixture-036,0,101.0,text/html,,,https://goalcurrent.live/match/fixture-036,Tunisia vs Japan - GoalCurrent.live,10,True,False,1,3,
https://goalcurrent.live/ar/match/fixture-037,https://goalcurrent.live/ar/match/fixture-037,ar,static,2026-06-21T16:00:00.000Z,200,https://goalcurrent.live/ar/match/fixture-037,0,98.5,text/html,,,https://goalcurrent.live/match/fixture-037,Spain vs Saudi Arabia - GoalCurrent.live,10,True,False,1,3,
https://goalcurrent.live/ar/match/fixture-038,https://goalcurrent.live/ar/match/fixture-038,ar,static,2026-06-21T19:00:00.000Z,200,https://goalcurrent.live/ar/match/fixture-038,0,108.8,text/html,,,https://goalcurrent.live/match/fixture-038,Belgium vs IR Iran - GoalCurrent.live,10,True,False,1,3,
